"sp","lat","lon"
"Caulanthus_heterophyllus","34.477","-120.093"
"Caulanthus_heterophyllus","34.5047","-119.7892"
"Caulanthus_heterophyllus","34.147","-118.143"
"Caulanthus_heterophyllus","34.501","-119.84"
"Caulanthus_heterophyllus","33.476","-116.87"
"Caulanthus_heterophyllus","32.8643","-116.6946"
"Caulanthus_heterophyllus","34.085","-119.054"
"Caulanthus_heterophyllus","33.6969","-117.0228"
"Caulanthus_heterophyllus","33.7478","-117.6992"
"Caulanthus_heterophyllus","34.5008","-119.8311"
"Caulanthus_heterophyllus","33.8455","-116.5978"
"Caulanthus_heterophyllus","32.6167","-116.8333"
"Caulanthus_heterophyllus","32.865","-116.6925"
"Caulanthus_heterophyllus","32.8253","-116.8656"
"Caulanthus_heterophyllus","33.1719","-116.7867"
"Caulanthus_heterophyllus","33.6214","-117.1775"
"Caulanthus_heterophyllus","33.6197","-117.1764"
"Caulanthus_heterophyllus","33.6233","-117.2019"
"Caulanthus_heterophyllus","34.1956","-117.5458"
"Caulanthus_heterophyllus","33.7351","-117.7217"
"Caulanthus_heterophyllus","33.7344","-117.7089"
"Caulanthus_heterophyllus","33.7375","-117.7042"
"Caulanthus_heterophyllus","33.4438","-116.8682"
"Caulanthus_heterophyllus","33.5251","-117.1373"
"Caulanthus_heterophyllus","32.5781","-116.6683"
"Caulanthus_heterophyllus","33.6092","-117.0409"
"Caulanthus_heterophyllus","33.4608","-116.9682"
"Caulanthus_heterophyllus","33.6946","-117.0234"
"Caulanthus_heterophyllus","34.31","-118.26"
"Caulanthus_heterophyllus","34.46","-119.13"
"Caulanthus_heterophyllus","34.2079","-118.2958"
"Caulanthus_heterophyllus","32.9372","-117.1825"
"Caulanthus_heterophyllus","32.9447","-116.5847"
"Caulanthus_heterophyllus","32.9471","-116.9024"
"Caulanthus_heterophyllus","32.9708","-116.8736"
"Caulanthus_heterophyllus","32.9214","-116.9428"
"Caulanthus_heterophyllus","32.8781","-116.8006"
"Caulanthus_heterophyllus","32.8952","-117.0938"
"Caulanthus_heterophyllus","32.6389","-116.3456"
"Caulanthus_heterophyllus","32.84","-116.4703"
"Caulanthus_heterophyllus","32.8792","-116.984"
"Caulanthus_heterophyllus","33.1129","-116.6659"
"Caulanthus_heterophyllus","33.1028","-116.7034"
"Caulanthus_heterophyllus","32.7424","-116.7458"
"Caulanthus_heterophyllus","32.7246","-116.9328"
"Caulanthus_heterophyllus","32.9667","-116.6167"
"Caulanthus_heterophyllus","32.9587","-117.2682"
"Caulanthus_heterophyllus","32.8442","-117.2525"
"Caulanthus_heterophyllus","33.0212","-116.7711"
"Caulanthus_heterophyllus","32.9978","-117.0518"
"Caulanthus_heterophyllus","32.6858","-116.7731"
"Caulanthus_heterophyllus","32.6911","-116.7728"
"Caulanthus_heterophyllus","32.67","-116.7494"
"Caulanthus_heterophyllus","32.8944","-117.0914"
"Caulanthus_heterophyllus","32.6633","-116.6967"
"Caulanthus_heterophyllus","33.1029","-116.7027"
"Caulanthus_heterophyllus","32.5787","-116.6743"
"Caulanthus_heterophyllus","33.0274","-116.6713"
"Caulanthus_heterophyllus","32.7102","-116.6266"
"Caulanthus_heterophyllus","32.6946","-116.5642"
"Caulanthus_heterophyllus","32.9385","-116.9733"
"Caulanthus_heterophyllus","33.1997","-116.8348"
"Caulanthus_heterophyllus","32.7208","-116.9287"
"Caulanthus_heterophyllus","33.0211","-117.0006"
"Caulanthus_heterophyllus","32.9623","-116.9426"
"Caulanthus_heterophyllus","32.6171","-116.2527"
"Caulanthus_heterophyllus","32.8694","-116.6739"
"Caulanthus_heterophyllus","32.6589","-116.3155"
"Caulanthus_heterophyllus","32.6067","-116.8878"
"Caulanthus_heterophyllus","33.0103","-117.0078"
"Caulanthus_heterophyllus","32.8533","-116.7419"
"Caulanthus_heterophyllus","32.6744","-116.5556"
"Caulanthus_heterophyllus","33.3264","-116.7511"
"Caulanthus_heterophyllus","33.103","-116.6646"
"Caulanthus_heterophyllus","32.6631","-116.2233"
"Caulanthus_heterophyllus","32.8892","-116.5767"
"Caulanthus_heterophyllus","32.7281","-117.2323"
"Caulanthus_heterophyllus","32.7398","-117.065"
"Caulanthus_heterophyllus","32.9061","-117.0865"
"Caulanthus_heterophyllus","32.6097","-116.6978"
"Caulanthus_heterophyllus","33.1992","-116.5986"
"Caulanthus_heterophyllus","32.8868","-117.2508"
"Caulanthus_heterophyllus","32.9185","-116.8781"
"Caulanthus_heterophyllus","33.2313","-116.6461"
"Caulanthus_heterophyllus","32.6672","-116.4419"
"Caulanthus_heterophyllus","33.0814","-116.9217"
"Caulanthus_heterophyllus","32.5742","-116.6781"
"Caulanthus_heterophyllus","33.1504","-117.2567"
"Caulanthus_heterophyllus","32.5372","-117.1061"
"Caulanthus_heterophyllus","32.5982","-116.6431"
"Caulanthus_heterophyllus","32.8835","-117.1274"
"Caulanthus_heterophyllus","32.9084","-116.9261"
"Caulanthus_heterophyllus","32.7709","-116.7978"
"Caulanthus_heterophyllus","32.744","-116.6745"
"Caulanthus_heterophyllus","32.85","-116.4833"
"Caulanthus_heterophyllus","33.3387","-116.7855"
"Caulanthus_heterophyllus","32.6395","-116.7922"
"Caulanthus_heterophyllus","32.8956","-116.9967"
"Caulanthus_heterophyllus","32.7197","-116.5903"
"Caulanthus_heterophyllus","32.7708","-116.8092"
"Caulanthus_heterophyllus","32.9019","-116.6236"
"Caulanthus_heterophyllus","32.6767","-116.7107"
"Caulanthus_heterophyllus","32.8697","-116.7481"
"Caulanthus_heterophyllus","33.3892","-117.0508"
"Caulanthus_heterophyllus","33.0636","-117.0869"
"Caulanthus_heterophyllus","32.8893","-116.8159"
"Caulanthus_heterophyllus","32.9767","-117.0075"
"Caulanthus_heterophyllus","33.011","-117.0122"
"Caulanthus_heterophyllus","32.7539","-116.6567"
"Caulanthus_heterophyllus","33.0128","-116.9812"
"Caulanthus_heterophyllus","32.7433","-116.6647"
"Caulanthus_heterophyllus","32.8886","-117.0369"
"Caulanthus_heterophyllus","32.7732","-116.4346"
"Caulanthus_heterophyllus","33.0761","-116.7509"
"Caulanthus_heterophyllus","33.0827","-116.7169"
"Caulanthus_heterophyllus","32.728","-116.9012"
"Caulanthus_heterophyllus","32.7118","-116.9302"
"Caulanthus_heterophyllus","32.7319","-117.096"
"Caulanthus_heterophyllus","34.2356","-117.8431"
"Caulanthus_heterophyllus","34.1865","-117.5397"
"Caulanthus_heterophyllus","34.1656","-117.7692"
"Caulanthus_heterophyllus","33.3306","-116.7533"
"Caulanthus_heterophyllus","33.3761","-116.6225"
"Caulanthus_heterophyllus","32.8339","-117.0458"
"Caulanthus_heterophyllus","32.5783","-116.6683"
"Caulanthus_heterophyllus","33.0917","-116.9531"
"Caulanthus_heterophyllus","32.6347","-116.8542"
"Caulanthus_heterophyllus","33.3278","-116.7664"
"Caulanthus_heterophyllus","33.02","-117.0219"
"Caulanthus_heterophyllus","32.6851","-116.546"
"Caulanthus_heterophyllus","32.9135","-117.2514"
"Caulanthus_heterophyllus","32.8774","-117.174"
"Caulanthus_heterophyllus","32.8281","-117.0472"
"Caulanthus_heterophyllus","32.8272","-117.0481"
"Caulanthus_heterophyllus","32.8956","-117.0958"
"Caulanthus_heterophyllus","32.8258","-117.0494"
"Caulanthus_heterophyllus","33.3772","-116.6225"
"Caulanthus_heterophyllus","32.8098","-116.5127"
"Caulanthus_heterophyllus","33.3647","-116.7035"
"Caulanthus_heterophyllus","33.0479","-117.1266"
"Caulanthus_heterophyllus","32.7175","-116.8167"
"Caulanthus_heterophyllus","33.0418","-116.868"
"Caulanthus_heterophyllus","32.8697","-116.748"
"Caulanthus_heterophyllus","32.8332","-117.2331"
"Caulanthus_heterophyllus","33.1218","-117.0674"
"Caulanthus_heterophyllus","32.6948","-117.2452"
"Caulanthus_heterophyllus","33.8783","-116.7917"
"Caulanthus_heterophyllus","33.2882","-117.2231"
"Caulanthus_heterophyllus","32.9403","-116.5136"
"Caulanthus_heterophyllus","33.4536","-116.9619"
"Caulanthus_heterophyllus","33.2748","-117.1816"
"Caulanthus_heterophyllus","33.7083","-116.9333"
"Caulanthus_heterophyllus","33.3572","-117.5006"
"Caulanthus_heterophyllus","33.4711","-117.317"
"Caulanthus_heterophyllus","33.3314","-117.1911"
"Caulanthus_heterophyllus","33.2878","-117.0839"
"Caulanthus_heterophyllus","33.3497","-117.5097"
"Caulanthus_heterophyllus","33.3438","-117.4387"
"Caulanthus_heterophyllus","33.4131","-117.2139"
"Caulanthus_heterophyllus","33.4556","-116.9739"
"Caulanthus_heterophyllus","33.4344","-117.0781"
"Caulanthus_heterophyllus","33.4786","-117.0322"
"Caulanthus_heterophyllus","33.6038","-117.7741"
"Caulanthus_heterophyllus","34.2081","-118.2958"
"Caulanthus_heterophyllus","33.5333","-117.5833"
"Caulanthus_heterophyllus","33.7333","-117.4167"
"Caulanthus_heterophyllus","33.8726","-117.7073"
"Caulanthus_heterophyllus","33.4733","-117.3158"
"Caulanthus_heterophyllus","33.625","-117.375"
"Caulanthus_heterophyllus","33.4753","-116.8517"
"Caulanthus_heterophyllus","33.5381","-117.4391"
"Caulanthus_heterophyllus","33.9405","-116.6422"
"Caulanthus_heterophyllus","33.3764","-117.2511"
"Caulanthus_heterophyllus","33.7083","-116.9583"
"Caulanthus_heterophyllus","33.6167","-117.2583"
"Caulanthus_heterophyllus","33.6702","-116.8308"
"Caulanthus_heterophyllus","33.4417","-117.1417"
"Caulanthus_heterophyllus","33.75","-117.3667"
"Caulanthus_heterophyllus","33.7319","-117.7094"
"Caulanthus_heterophyllus","33.7186","-117.7221"
"Caulanthus_heterophyllus","33.7108","-117.7069"
"Caulanthus_heterophyllus","33.7478","-117.6994"
"Caulanthus_heterophyllus","33.3844","-116.6258"
"Caulanthus_heterophyllus","33.4583","-116.8667"
"Caulanthus_heterophyllus","33.7917","-117.45"
"Caulanthus_heterophyllus","33.6364","-116.7981"
"Caulanthus_heterophyllus","33.7667","-117.55"
"Caulanthus_heterophyllus","33.7833","-117.3333"
"Caulanthus_heterophyllus","33.8139","-117.2533"
"Caulanthus_heterophyllus","33.8036","-117.355"
"Caulanthus_heterophyllus","34.0083","-117.2583"
"Caulanthus_heterophyllus","33.9667","-117.325"
"Caulanthus_heterophyllus","33.8078","-117.3989"
"Caulanthus_heterophyllus","33.6167","-117.25"
"Caulanthus_heterophyllus","33.45","-116.95"
"Caulanthus_heterophyllus","33.5111","-116.9764"
"Caulanthus_heterophyllus","33.5161","-116.9808"
"Caulanthus_heterophyllus","33.7958","-117.35"
"Caulanthus_heterophyllus","33.75","-117.4667"
"Caulanthus_heterophyllus","33.7419","-117.4456"
"Caulanthus_heterophyllus","33.5136","-116.8997"
"Caulanthus_heterophyllus","33.5089","-116.9978"
"Caulanthus_heterophyllus","33.5856","-116.9761"
"Caulanthus_heterophyllus","33.5333","-116.975"
"Caulanthus_heterophyllus","32.9408","-116.5128"
"Caulanthus_heterophyllus","33.2878","-117.0831"
"Caulanthus_heterophyllus","33.8183","-117.0625"
"Caulanthus_heterophyllus","33.5967","-117.05"
"Caulanthus_heterophyllus","33.6958","-117.0236"
"Caulanthus_heterophyllus","33.65","-117.3667"
"Caulanthus_heterophyllus","33.7667","-117.0583"
"Caulanthus_heterophyllus","33.7083","-117.6167"
"Caulanthus_heterophyllus","33.9389","-116.8486"
"Caulanthus_heterophyllus","33.4333","-117.0833"
"Caulanthus_heterophyllus","33.6992","-116.9533"
"Caulanthus_heterophyllus","33.6956","-117.0272"
"Caulanthus_heterophyllus","33.6956","-117.0257"
"Caulanthus_heterophyllus","33.7003","-117.0167"
"Caulanthus_heterophyllus","33.8967","-116.7939"
"Caulanthus_heterophyllus","33.4528","-117.0808"
"Caulanthus_heterophyllus","33.6333","-116.7833"
"Caulanthus_heterophyllus","33.7314","-117.4192"
"Caulanthus_heterophyllus","33.4719","-117.5642"
"Caulanthus_heterophyllus","33.7436","-117.3708"
"Caulanthus_heterophyllus","33.5954","-117.3304"
"Caulanthus_heterophyllus","33.4578","-117.1706"
"Caulanthus_heterophyllus","33.4572","-117.17"
"Caulanthus_heterophyllus","33.4356","-117.1969"
"Caulanthus_heterophyllus","33.4783","-117.4808"
"Caulanthus_heterophyllus","33.3986","-117.3233"
"Caulanthus_heterophyllus","33.4114","-117.2853"
"Caulanthus_heterophyllus","33.7938","-117.4581"
"Caulanthus_heterophyllus","33.0417","-116.8681"
"Caulanthus_heterophyllus","32.6889","-117.2489"
"Caulanthus_heterophyllus","33.7472","-117.4396"
"Caulanthus_heterophyllus","33.7891","-117.3395"
"Caulanthus_heterophyllus","33.7947","-117.3554"
"Caulanthus_heterophyllus","33.5095","-117.006"
"Caulanthus_heterophyllus","33.538","-117.4073"
"Caulanthus_heterophyllus","34.1164","-118.1795"
"Caulanthus_heterophyllus","33.596","-117.1541"
"Caulanthus_heterophyllus","33.9633","-117.3766"
"Caulanthus_heterophyllus","33.597","-117.277"
"Caulanthus_heterophyllus","33.6781","-117.2324"
"Caulanthus_cooperi","37.4089","-117.467"
"Caulanthus_cooperi","37.0011","-116.683"
"Caulanthus_cooperi","37.0958","-117.024"
"Caulanthus_cooperi","36.9961","-116.95"
"Caulanthus_cooperi","37.2594","-117.438"
"Caulanthus_cooperi","33.7439","-116.5382"
"Caulanthus_cooperi","37.3311","-118.4954"
"Caulanthus_cooperi","34.9819","-118.3155"
"Caulanthus_cooperi","33.6078","-116.4185"
"Caulanthus_cooperi","35.368","-117.6572"
"Caulanthus_cooperi","35.6467","-117.8174"
"Caulanthus_cooperi","36.5075","-118.0989"
"Caulanthus_cooperi","34.696","-118.147"
"Caulanthus_cooperi","34.2683","-116.2767"
"Caulanthus_cooperi","36.594","-118.13"
"Caulanthus_cooperi","34.4575","-116.9639"
"Caulanthus_cooperi","36.2644","-117.2039"
"Caulanthus_cooperi","34.3624","-116.8564"
"Caulanthus_cooperi","33.757","-115.817"
"Caulanthus_cooperi","35.5547","-115.4584"
"Caulanthus_cooperi","37.2907","-118.2349"
"Caulanthus_cooperi","37.3131","-118.1089"
"Caulanthus_cooperi","34.1428","-116.4535"
"Caulanthus_cooperi","36.4649","-117.2088"
"Caulanthus_cooperi","34.1417","-116.4167"
"Caulanthus_cooperi","34.3924","-116.7095"
"Caulanthus_cooperi","33.1338","-116.3998"
"Caulanthus_cooperi","36.5057","-117.5789"
"Caulanthus_cooperi","36.6122","-118.0438"
"Caulanthus_cooperi","37.25","-117.43"
"Caulanthus_cooperi","37.09","-117.02"
"Caulanthus_cooperi","36.22","-115.89"
"Caulanthus_cooperi","36.99","-116.94"
"Caulanthus_cooperi","36.33","-115.76"
"Caulanthus_cooperi","37.2594","-117.4383"
"Caulanthus_cooperi","37.0958","-117.0244"
"Caulanthus_cooperi","37.4859","-118.3037"
"Caulanthus_cooperi","35.481","-114.785"
"Caulanthus_cooperi","37.4089","-117.4672"
"Caulanthus_cooperi","36.952","-116.789"
"Caulanthus_cooperi","35.6338","-117.5344"
"Caulanthus_cooperi","35.1919","-117.8193"
"Caulanthus_cooperi","36.9961","-116.9497"
"Caulanthus_cooperi","36.864","-116.851"
"Caulanthus_cooperi","37.0011","-116.6828"
"Caulanthus_cooperi","35.1302","-118.1187"
"Caulanthus_cooperi","35.325","-117.9497"
"Caulanthus_cooperi","36.7756","-118.2459"
"Caulanthus_cooperi","37.0683","-118.2867"
"Caulanthus_cooperi","34.1331","-116.2842"
"Caulanthus_cooperi","35.0264","-114.3836"
"Caulanthus_cooperi","35.3232","-114.4569"
"Caulanthus_cooperi","35.043","-114.622"
"Caulanthus_cooperi","33.95","-113.55"
"Caulanthus_cooperi","36.1128","-113.9953"
"Caulanthus_cooperi","35.4703","-114.49"
"Caulanthus_cooperi","35.3806","-114.5011"
"Caulanthus_cooperi","34.3411","-116.865"
"Caulanthus_cooperi","36.6958","-116.8797"
"Caulanthus_cooperi","37.4048","-118.3176"
"Caulanthus_cooperi","34.9681","-115.4819"
"Caulanthus_cooperi","37.2471","-118.1843"
"Caulanthus_cooperi","36.5433","-118.0932"
"Caulanthus_cooperi","36.2295","-117.9618"
"Caulanthus_cooperi","33.1367","-116.4061"
"Caulanthus_cooperi","33.1136","-116.45"
"Caulanthus_cooperi","33.0318","-116.3824"
"Caulanthus_cooperi","32.6589","-116.1008"
"Caulanthus_cooperi","33.0157","-116.4426"
"Caulanthus_cooperi","32.9762","-116.3545"
"Caulanthus_cooperi","32.9802","-116.4193"
"Caulanthus_cooperi","33.0178","-116.3559"
"Caulanthus_cooperi","33.1334","-116.3627"
"Caulanthus_cooperi","33.3325","-116.3779"
"Caulanthus_cooperi","32.9667","-116.3833"
"Caulanthus_cooperi","33.0373","-116.3853"
"Caulanthus_cooperi","33.0534","-116.3556"
"Caulanthus_cooperi","33.1146","-116.4292"
"Caulanthus_cooperi","34.5433","-118.1592"
"Caulanthus_cooperi","34.4497","-118.1583"
"Caulanthus_cooperi","34.3292","-116.7639"
"Caulanthus_cooperi","34.3422","-116.7722"
"Caulanthus_cooperi","34.3297","-116.7661"
"Caulanthus_cooperi","35.6041","-117.9315"
"Caulanthus_cooperi","34.2602","-116.4409"
"Caulanthus_cooperi","35.1653","-116.8136"
"Caulanthus_cooperi","34.4986","-117.7651"
"Caulanthus_cooperi","34.4473","-117.842"
"Caulanthus_cooperi","34.305","-114.3997"
"Caulanthus_cooperi","34.2878","-114.2669"
"Caulanthus_cooperi","37.335","-118.5233"
"Caulanthus_cooperi","37.2119","-118.2444"
"Caulanthus_cooperi","36.0064","-116.4258"
"Caulanthus_cooperi","36.0053","-117.9339"
"Caulanthus_cooperi","36.0759","-117.5021"
"Caulanthus_cooperi","36.9495","-117.9138"
"Caulanthus_cooperi","36.1167","-117.7556"
"Caulanthus_cooperi","36.045","-117.8042"
"Caulanthus_cooperi","36.4215","-116.6503"
"Caulanthus_cooperi","36.539","-117.5443"
"Caulanthus_cooperi","36.4184","-116.6432"
"Caulanthus_cooperi","34.4989","-117.6669"
"Caulanthus_cooperi","34.4511","-117.6647"
"Caulanthus_cooperi","33.927","-115.942"
"Caulanthus_cooperi","34.0093","-116.0559"
"Caulanthus_cooperi","34.0575","-116.2237"
"Caulanthus_cooperi","33.7762","-115.8011"
"Caulanthus_cooperi","33.7592","-115.6579"
"Caulanthus_cooperi","33.9434","-115.9727"
"Caulanthus_cooperi","33.9859","-116.0167"
"Caulanthus_cooperi","33.6312","-116.1221"
"Caulanthus_cooperi","33.9327","-115.9591"
"Caulanthus_cooperi","32.723","-117.093"
"Caulanthus_cooperi","34.1614","-116.0805"
"Caulanthus_cooperi","34.8036","-115.6119"
"Caulanthus_cooperi","34.7996","-115.6394"
"Caulanthus_cooperi","34.5793","-115.192"
"Caulanthus_cooperi","34.9643","-115.5841"
"Caulanthus_cooperi","34.92","-115.0636"
"Caulanthus_cooperi","35.55","-115.5667"
"Caulanthus_cooperi","35.355","-115.3664"
"Caulanthus_cooperi","35.4958","-115.4386"
"Caulanthus_cooperi","34.4094","-117.0472"
"Caulanthus_cooperi","34.3558","-116.8509"
"Caulanthus_cooperi","34.3461","-116.8426"
"Caulanthus_cooperi","34.3479","-116.8456"
"Caulanthus_cooperi","34.3246","-116.8171"
"Caulanthus_cooperi","34.1504","-116.4609"
"Caulanthus_cooperi","34.3926","-116.7085"
"Caulanthus_cooperi","34.75","-117.2947"
"Caulanthus_cooperi","35.1417","-116.6922"
"Caulanthus_cooperi","33.6197","-115.9161"
"Caulanthus_cooperi","34.4267","-117.301"
"Caulanthus_cooperi","34.23","-115.7194"
"Caulanthus_cooperi","34.1036","-116.495"
"Caulanthus_cooperi","33.1764","-116.5497"
"Caulanthus_cooperi","33.6204","-115.3058"
"Caulanthus_cooperi","34.6395","-117.3162"
"Caulanthus_cooperi","34.4132","-116.7253"
"Caulanthus_cooperi","33.1386","-116.3874"
"Caulanthus_cooperi","32.6711","-116.0992"
"Caulanthus_cooperi","35.7126","-117.9222"
"Caulanthus_cooperi","35.6969","-117.9019"
"Caulanthus_cooperi","35.6728","-117.8956"
"Caulanthus_cooperi","35.6853","-117.8908"
"Caulanthus_cooperi","35.6554","-117.9025"
"Caulanthus_cooperi","35.8682","-116.3124"
"Caulanthus_cooperi","35.7636","-116.341"
"Caulanthus_cooperi","35.1135","-116.6983"
"Caulanthus_cooperi","34.4742","-118.1244"
"Caulanthus_cooperi","34.6251","-118.2521"
"Caulanthus_cooperi","34.4003","-116.6575"
"Caulanthus_cooperi","35.4111","-115.4633"
"Caulanthus_cooperi","35.0908","-114.9956"
"Caulanthus_cooperi","35.4756","-115.2253"
"Caulanthus_cooperi","34.3447","-116.8619"
"Caulanthus_cooperi","34.3167","-116.7756"
"Caulanthus_cooperi","35.3742","-117.341"
"Caulanthus_cooperi","34.1413","-116.4388"
"Caulanthus_cooperi","34.6092","-114.5814"
"Caulanthus_cooperi","36.2294","-117.9617"
"Caulanthus_cooperi","34.9233","-115.5511"
"Caulanthus_cooperi","34.5947","-114.5661"
"Caulanthus_cooperi","37.479","-118.3082"
"Caulanthus_cooperi","34.446","-117.6587"
"Caulanthus_cooperi","35.6556","-117.4625"
"Caulanthus_cooperi","34.7642","-115.6522"
"Caulanthus_cooperi","34.3374","-116.8308"
"Caulanthus_cooperi","36.3578","-117.0472"
"Caulanthus_cooperi","36.3543","-117.0474"
"Caulanthus_cooperi","34.1355","-116.052"
"Caulanthus_cooperi","35.23","-116.64"
"Caulanthus_cooperi","36.269","-117.59"
"Caulanthus_cooperi","34.578","-118.114"
"Caulanthus_cooperi","35.386","-117.827"
"Caulanthus_cooperi","35.942","-117.58"
"Caulanthus_cooperi","33.525","-115.45"
"Caulanthus_cooperi","34.1492","-116.4558"
"Caulanthus_cooperi","34.35","-116.85"
"Caulanthus_cooperi","35.0968","-118.3009"
"Caulanthus_cooperi","35.3686","-117.6572"
"Caulanthus_cooperi","35.7922","-117.3553"
"Caulanthus_cooperi","34.6225","-115.1536"
"Caulanthus_cooperi","33.7806","-115.7972"
"Caulanthus_cooperi","35.1228","-115.6853"
"Caulanthus_cooperi","34.7942","-115.6275"
"Caulanthus_cooperi","34.9294","-117.5206"
"Caulanthus_cooperi","34.0897","-116.0122"
"Caulanthus_cooperi","34.0589","-115.9522"
"Caulanthus_cooperi","33.6147","-116.4153"
"Caulanthus_cooperi","36.1086","-117.9603"
"Caulanthus_cooperi","37.2092","-118.2489"
"Caulanthus_cooperi","34.24","-116.28"
"Caulanthus_cooperi","34.3333","-116.8333"
"Caulanthus_cooperi","35.2864","-115.105"
"Caulanthus_cooperi","35.4764","-115.5111"
"Caulanthus_cooperi","34.4661","-117.6839"
"Caulanthus_cooperi","37.4794","-118.3094"
"Caulanthus_cooperi","34.1203","-116.2558"
"Caulanthus_cooperi","34.1119","-116.5367"
"Caulanthus_cooperi","34.3383","-116.6919"
"Caulanthus_cooperi","34.3494","-116.8567"
"Caulanthus_cooperi","34.35","-116.875"
"Caulanthus_cooperi","34.3528","-116.8764"
"Caulanthus_cooperi","34.1361","-116.0194"
"Caulanthus_cooperi","35.24","-118.0842"
"Caulanthus_cooperi","34.35","-116.7833"
"Caulanthus_cooperi","34.4475","-118.1519"
"Caulanthus_cooperi","34.336","-116.8022"
"Caulanthus_cooperi","34.1917","-116.445"
"Caulanthus_cooperi","34.092","-115.4076"
"Caulanthus_cooperi","34.1278","-116.2617"
"Caulanthus_cooperi","34.4128","-117.6056"
"Caulanthus_cooperi","34.4067","-117.6056"
"Caulanthus_cooperi","34.4528","-117.8122"
"Caulanthus_cooperi","35.5547","-115.4644"
"Caulanthus_cooperi","35.8869","-116.0714"
"Caulanthus_cooperi","34.5565","-115.5801"
"Caulanthus_cooperi","34.4497","-117.7147"
"Caulanthus_cooperi","35.5954","-115.5208"
"Caulanthus_cooperi","37.137","-118.3382"
"Caulanthus_cooperi","34.9862","-115.5035"
"Caulanthus_cooperi","35.1225","-115.0159"
"Caulanthus_cooperi","35.7018","-115.7014"
"Caulanthus_cooperi","35.4377","-115.2616"
"Caulanthus_cooperi","34.4522","-117.8139"
"Caulanthus_cooperi","34.4908","-118.0244"
"Caulanthus_cooperi","35.975","-115.9083"
"Caulanthus_cooperi","34.8505","-115.6889"
"Caulanthus_cooperi","37.2077","-118.2407"
"Caulanthus_cooperi","35.5232","-115.4986"
"Caulanthus_cooperi","36.594","-118.1077"
"Caulanthus_cooperi","33.6688","-116.3925"
"Caulanthus_cooperi","33.6055","-116.4196"
"Caulanthus_cooperi","32.9692","-116.3214"
"Caulanthus_cooperi","35.6969","-117.9025"
"Caulanthus_cooperi","32.6551","-116.129"
"Caulanthus_cooperi","34.465","-116.2664"
"Caulanthus_cooperi","34.315","-116.6936"
"Caulanthus_cooperi","34.502","-117.9837"
"Caulanthus_cooperi","36.6029","-118.0842"
"Caulanthus_cooperi","34.8244","-116.6912"
"Caulanthus_cooperi","33.7355","-116.5361"
"Caulanthus_cooperi","34.725","-115.7378"
"Caulanthus_cooperi","34.6419","-116.8353"
"Caulanthus_cooperi","34.9536","-116.8233"
"Caulanthus_cooperi","33.1992","-116.5986"
"Caulanthus_cooperi","35.3781","-117.668"
"Caulanthus_cooperi","36.5397","-117.5453"
"Caulanthus_cooperi","37.2917","-118.2313"
"Caulanthus_cooperi","35.6625","-118.0248"
"Caulanthus_cooperi","37.4276","-117.9933"
"Caulanthus_cooperi","36.9464","-117.9214"
"Caulanthus_cooperi","37.209","-118.2489"
"Caulanthus_cooperi","36.1663","-117.6807"
"Caulanthus_cooperi","37.2965","-118.2672"
"Caulanthus_cooperi","34.6966","-117.6769"
"Caulanthus_cooperi","35.2207","-115.4701"
"Caulanthus_cooperi","34.8783","-118.2949"
"Caulanthus_cooperi","34.6976","-118.1387"
"Caulanthus_cooperi","33.9278","-115.9421"
"Caulanthus_cooperi","34.6982","-118.1171"
"Caulanthus_cooperi","34.8041","-116.9821"
"Caulanthus_cooperi","33.758","-115.8089"
"Caulanthus_cooperi","33.7357","-115.8095"
"Caulanthus_cooperi","34.8922","-118.1649"
"Caulanthus_cooperi","33.6091","-116.4199"
"Caulanthus_cooperi","34.0015","-116.1927"
"Caulanthus_cooperi","34.0844","-115.3939"
"Caulanthus_cooperi","33.982","-116.0637"
"Caulanthus_cooperi","34.0498","-116.0667"
"Caulanthus_cooperi","34.0393","-116.1048"
"Caulanthus_cooperi","33.9597","-116.0259"
"Caulanthus_cooperi","33.7646","-115.7661"
"Caulanthus_cooperi","33.9434","-116.1459"
"Caulanthus_cooperi","34.1123","-116.1751"
"Caulanthus_cooperi","34.7734","-115.6472"
"Caulanthus_cooperi","36.27","-117.19"
"Caulanthus_inflatus","34.9916","-119.4833"
"Caulanthus_inflatus","35.0751","-118.0714"
"Caulanthus_inflatus","35.5351","-118.8507"
"Caulanthus_inflatus","35.5299","-118.857"
"Caulanthus_inflatus","35.144","-119.5123"
"Caulanthus_inflatus","36.013","-120.2824"
"Caulanthus_inflatus","34.9515","-119.0038"
"Caulanthus_inflatus","34.8642","-118.1617"
"Caulanthus_inflatus","35.0148","-117.9512"
"Caulanthus_inflatus","34.9232","-119.521"
"Caulanthus_inflatus","36.5914","-120.6856"
"Caulanthus_inflatus","36.4391","-120.6585"
"Caulanthus_inflatus","36.932","-120.8472"
"Caulanthus_inflatus","35.3733","-119.0178"
"Caulanthus_inflatus","36.4465","-120.5107"
"Caulanthus_inflatus","35.1014","-118.2839"
"Caulanthus_inflatus","36.5092","-120.7438"
"Caulanthus_inflatus","34.9944","-117.585"
"Caulanthus_inflatus","34.9667","-117.45"
"Caulanthus_inflatus","35.368","-117.6572"
"Caulanthus_inflatus","34.8061","-117.4714"
"Caulanthus_inflatus","35.3717","-117.6553"
"Caulanthus_inflatus","34.9917","-119.4833"
"Caulanthus_inflatus","34.9536","-119.5331"
